"PERSONNEL_ID","BEGIN_DATE","END_DATE","CONTRACT_TYPE_ID","CONTRACT_TYPE_NAME","PROBATION","PROBATION_UNIT","CONTRACT_END_DATE","DISEMPLOY_EMPLOYER","DISEMPLOY_EMPLOYEE"
"10014011","20250101","99991231","Y2","สัญญาปฏิบัติงาน","","","20271231","",""
"10022774","20240101","99991231","Y2","สัญญาปฏิบัติงาน","","","20480930","",""
"10023412","20230401","99991231","Y2","สัญญาปฏิบัติงาน","","","20280331","",""
"10026956","20260401","20260930","Y2","สัญญาปฏิบัติงาน",""," ","20260930"," "," "
"10003444","20161001","99991231","Y2","สัญญาปฏิบัติงาน","","","20260930","",""
"10017076","20201101","99991231","Y2","สัญญาปฏิบัติงาน","","","20301031","",""
"10021952","20241201","99991231","Y2","สัญญาปฏิบัติงาน","","","20271130","",""
"10023772","20250801","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20510930"," "," "
"10023397","20250701","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20300630"," "," "
"80007580","20260101","99991231","ZZ","ระยะเวลาปฏิบัติงาน",""," ","20271231"," "," "
"10019342","20251201","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20390930"," "," "
"10000419","20211001","99991231","Y2","สัญญาปฏิบัติงาน","","","20310930","",""
"10000429","20201001","99991231","Y2","สัญญาปฏิบัติงาน","","","20260930","",""
"10001856","20240801","99991231","Y2","สัญญาปฏิบัติงาน","","","20340731","",""
"10023361","20241201","99991231","Y2","สัญญาปฏิบัติงาน","","","20291130","",""
"10023658","20250601","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20300531"," "," "
"10024480","20250101","99991231","Y2","สัญญาปฏิบัติงาน","","","20271231","",""
"10024733","20240401","99991231","Y2","สัญญาปฏิบัติงาน","","","20270331","",""
"10024783","20240501","99991231","Y2","สัญญาปฏิบัติงาน","","","20270331","",""
"10026235","20250301","20260930","Y2","สัญญาปฏิบัติงาน","","","20260930","",""
"10025829","20251001","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20280930"," "," "
"10025944","20251101","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20281031"," "," "
"10016749","20200801","99991231","Y2","สัญญาปฏิบัติงาน","","","20300731","",""
"10017074","20211201","99991231","Y2","สัญญาปฏิบัติงาน","","","20311130","",""
"10020766","20230401","99991231","Y2","สัญญาปฏิบัติงาน","","","20280331","",""
"10024487","20241001","20260930","Y2","สัญญาปฏิบัติงาน","","","20260930","",""
"10025572","20250701","99991231","Y2","สัญญาปฏิบัติงาน",""," ","20280630"," "," "
"10024202","20230701","20260630","Y2","สัญญาปฏิบัติงาน",""," ","20260630"," "," "
