"STUDENTCODE","YEAR","SEMESTER","COURSECODE","TOTALCREDIT","GRADE","LASTUPDATE","FACCODE","DEPCODE","MAJORCODE"
"6638028821","2025","1","3503111","3","   ","08/04/2026","21","2100","21005"
"6638028821","2025","1","2189341","3","   ","08/04/2026","21","2100","21005"
"6638028821","2025","1","2185302","3","   ","08/04/2026","21","2100","21005"
"6638028821","2025","1","2141305","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","2","5501225","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","2","2303112","1","   ","08/04/2026","21","2100","21005"
"6638028821","2024","2","2185222","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","2","2182210","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","1","5501214","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","1","2302106","3","   ","08/04/2026","21","2100","21005"
"6638028821","2024","1","2183211","4","   ","08/04/2026","21","2100","21005"
"6638028821","2024","1","2182201","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","2","2304194","1","   ","08/04/2026","21","2100","21005"
"6638028821","2023","2","2302105","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","2","2301108","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","2","2190101","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","1","5501112","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","1","2304153","3","   ","08/04/2026","21","2100","21005"
"6638028821","2023","1","2183101","3","   ","08/04/2026","21","2100","21005"
"6638029421","2025","1","2147332","3","   ","08/04/2026","21","2100","21009"
"6638029421","2025","1","2147313","3","   ","08/04/2026","21","2100","21009"
"6638029421","2025","1","2147301","1","   ","08/04/2026","21","2100","21009"
"6638029421","2025","1","2147104","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","2","2183231","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","2","2147216","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","2","2147208","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","1","2183212","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","1","2147214","3","   ","08/04/2026","21","2100","21009"
"6638029421","2024","1","2147207","3","   ","08/04/2026","21","2100","21009"
"6638029421","2023","2","2304194","1","   ","08/04/2026","21","2100","21009"
"6638029421","2023","2","2301108","3","   ","08/04/2026","21","2100","21009"
"6638029421","2023","2","2182203","3","   ","08/04/2026","21","2100","21009"
"6638029421","2023","1","2304193","1","   ","08/04/2026","21","2100","21009"
"6638029421","2023","1","2302190","3","   ","08/04/2026","21","2100","21009"
"6638029421","2023","1","2147111","3","   ","08/04/2026","21","2100","21009"
"6638030021","2025","1","2190523","3","   ","08/04/2026","21","2100","21002"
"6638030021","2025","1","2190443","3","   ","08/04/2026","21","2100","21002"
"6638030021","2025","1","2184301","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","2","5501214","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","2","2800218","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","2","2190512","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","1","2190513","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","1","2190200","3","   ","08/04/2026","21","2100","21002"
"6638030021","2024","1","2182212","1","   ","08/04/2026","21","2100","21002"
"6638030021","2023","3","2182205","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","2","5501123","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","2","2304154","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","2","2190103","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","2","2143101","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","1","2800212","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","1","2304153","3","   ","08/04/2026","21","2100","21002"
"6638030021","2023","1","2190101","3","   ","08/04/2026","21","2100","21002"
"6638031621","2025","1","2190523","3","   ","08/04/2026","21","2100","21002"
"6638031621","2025","1","2190443","3","   ","08/04/2026","21","2100","21002"
"6638031621","2025","1","2184301","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","2","5501214","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","2","2190514","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","2","2182204","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","1","2190513","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","1","2190200","3","   ","08/04/2026","21","2100","21002"
"6638031621","2024","1","2182212","1","   ","08/04/2026","21","2100","21002"
"6638031621","2023","2","5501123","3","   ","08/04/2026","21","2100","21002"
"6638031621","2023","2","2304154","3","   ","08/04/2026","21","2100","21002"
"6638031621","2023","2","2190103","3","   ","08/04/2026","21","2100","21002"
"6638031621","2023","2","2143101","3","   ","08/04/2026","21","2100","21002"
"6638031621","2023","1","2304193","1","   ","08/04/2026","21","2100","21002"
"6638031621","2023","1","2301107","3","   ","08/04/2026","21","2100","21002"
"6638031621","2023","1","2140145","3","   ","08/04/2026","21","2100","21002"
"6638032221","2025","1","2190472","3","   ","08/04/2026","21","2100","21002"
"6638032221","2025","1","2190250","3","   ","08/04/2026","21","2100","21002"
"6638032221","2025","1","2182372","3","   ","08/04/2026","21","2100","21002"
"6638032221","2025","1","2143423","3","   ","08/04/2026","21","2100","21002"
"6638032221","2024","2","3800202","3","   ","08/04/2026","21","2100","21002"
"6638032221","2024","2","2190514","3","   ","08/04/2026","21","2100","21002"
"6638032221","2024","2","2182204","3","   ","08/04/2026","21","2100","21002"
"6638032221","2024","1","2190222","4","   ","08/04/2026","21","2100","21002"
"6638032221","2024","1","2182214","3","   ","08/04/2026","21","2100","21002"
"6638032221","2024","1","2182202","3","   ","08/04/2026","21","2100","21002"
"6638032221","2023","2","2304194","1","   ","08/04/2026","21","2100","21002"
"6638032221","2023","2","2301108","3","   ","08/04/2026","21","2100","21002"
"6638032221","2023","2","2182205","3","   ","08/04/2026","21","2100","21002"
"6638032221","2023","1","5501112","3","   ","08/04/2026","21","2100","21002"
"6638032221","2023","1","2304193","1","   ","08/04/2026","21","2100","21002"
"6638032221","2023","1","2301107","3","   ","08/04/2026","21","2100","21002"
"6638032221","2023","1","2140111","3","   ","08/04/2026","21","2100","21002"
"6638033921","2025","1","2145427","2","   ","08/04/2026","21","2100","21001"
"6638033921","2025","1","2145326","3","   ","08/04/2026","21","2100","21001"
"6638033921","2025","1","2142109","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","2","5501225","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","2","2183381","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","2","2183222","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","2","2100224","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","1","2301216","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","1","2183221","3","   ","08/04/2026","21","2100","21001"
"6638033921","2024","1","2145218","2","   ","08/04/2026","21","2100","21001"
"6638033921","2023","2","5501123","3","   ","08/04/2026","21","2100","21001"
"6638033921","2023","2","2304154","3","   ","08/04/2026","21","2100","21001"
"6638033921","2023","2","2302103","1","   ","08/04/2026","21","2100","21001"
"6638033921","2023","2","2145221","1","   ","08/04/2026","21","2100","21001"
"6638033921","2023","1","5501112","3","   ","08/04/2026","21","2100","21001"
"6638033921","2023","1","2304153","3","   ","08/04/2026","21","2100","21001"
"6638033921","2023","1","2183102","3","   ","08/04/2026","21","2100","21001"
"6638034521","2025","1","2403185","3","   ","08/04/2026","21","2100","21005"
"6638034521","2025","1","2185379","3","   ","08/04/2026","21","2100","21005"
"6638034521","2025","1","2141405","3","   ","08/04/2026","21","2100","21005"
"6638034521","2025","1","0201172","3","   ","08/04/2026","21","2100","21005"
"6638034521","2024","2","2314255","3","   ","08/04/2026","21","2100","21005"
"6638034521","2024","2","2303112","1","   ","08/04/2026","21","2100","21005"
"6638034521","2024","2","2302207","2","   ","08/04/2026","21","2100","21005"
"6638034521","2024","2","2182213","1","   ","08/04/2026","21","2100","21005"
"6638034521","2024","1","5501214","3","   ","08/04/2026","21","2100","21005"
"6638034521","2024","1","2302106","3","   ","08/04/2026","21","2100","21005"
"6638034521","2024","1","2183211","4","   ","08/04/2026","21","2100","21005"
"6638034521","2024","1","2182201","3","   ","08/04/2026","21","2100","21005"
"6638034521","2023","2","5501123","3","   ","08/04/2026","21","2100","21005"
"6638034521","2023","2","2304154","3","   ","08/04/2026","21","2100","21005"
"6638034521","2023","2","2302103","1","   ","08/04/2026","21","2100","21005"
"6638034521","2023","2","2190151","1","   ","08/04/2026","21","2100","21005"
"6638034521","2023","2","2140111","3","   ","08/04/2026","21","2100","21005"
"6638034521","2023","1","2304193","1","   ","08/04/2026","21","2100","21005"
"6638034521","2023","1","2301107","3","   ","08/04/2026","21","2100","21005"
"6638034521","2023","1","2141100","3","   ","08/04/2026","21","2100","21005"
"6638035121","2025","1","2183102","3","   ","08/04/2026","21","2100","21001"
"6638035121","2025","1","2145427","2","   ","08/04/2026","21","2100","21001"
"6638035121","2025","1","2145326","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","2","5501225","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","2","2183381","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","2","2183222","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","2","2100224","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","1","2800212","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","1","2301215","3","   ","08/04/2026","21","2100","21001"
"6638035121","2024","1","2183211","4","   ","08/04/2026","21","2100","21001"
"6638035121","2023","2","5501123","3","   ","08/04/2026","21","2100","21001"
"6638035121","2023","2","2304154","3","   ","08/04/2026","21","2100","21001"
"6638035121","2023","2","2302103","1","   ","08/04/2026","21","2100","21001"
"6638035121","2023","2","2145221","1","   ","08/04/2026","21","2100","21001"
"6638035121","2023","1","5501112","3","   ","08/04/2026","21","2100","21001"
"6638035121","2023","1","2304153","3","   ","08/04/2026","21","2100","21001"
"6638035121","2023","1","2183102","3","   ","08/04/2026","21","2100","21001"
"6638036821","2025","1","2222001","3","   ","08/04/2026","21","2100","21009"
"6638036821","2025","1","2147320","3","   ","08/04/2026","21","2100","21009"
"6638036821","2025","1","2147311","3","   ","08/04/2026","21","2100","21009"
"6638036821","2025","1","2147105","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","3","2183213","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","2","2183231","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","2","2147216","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","2","2147208","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","1","5501214","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","1","2183212","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","1","2147214","3","   ","08/04/2026","21","2100","21009"
"6638036821","2024","1","2147207","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","3","2304153","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","3","2190101","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","2","2304194","1","   ","08/04/2026","21","2100","21009"
"6638036821","2023","2","2301108","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","2","2182203","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","1","2304193","1","   ","08/04/2026","21","2100","21009"
"6638036821","2023","1","2301107","3","   ","08/04/2026","21","2100","21009"
"6638036821","2023","1","2147103","3","   ","08/04/2026","21","2100","21009"
"6638038021","2025","1","2183332","3","   ","08/04/2026","21","2100","21006"
"6638038021","2025","1","2183323","3","   ","08/04/2026","21","2100","21006"
"6638038021","2025","1","2182216","1","   ","08/04/2026","21","2100","21006"
"6638038021","2024","3","2304154","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","2","5501214","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","2","2183282","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","2","2183213","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","2","2147104","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","1","2183221","3","   ","08/04/2026","21","2100","21006"
"6638038021","2024","1","2142413","2","   ","08/04/2026","21","2100","21006"
"6638038021","2023","3","2301107","3","   ","08/04/2026","21","2100","21006"
"6638038021","2023","2","5501123","3","   ","08/04/2026","21","2100","21006"
"6638038021","2023","2","2304154","3","   ","08/04/2026","21","2100","21006"
"6638038021","2023","2","2302103","1","   ","08/04/2026","21","2100","21006"
"6638038021","2023","2","2140111","3","   ","08/04/2026","21","2100","21006"
"6638038021","2023","1","2304193","1","   ","08/04/2026","21","2100","21006"
"6638038021","2023","1","2301107","3","   ","08/04/2026","21","2100","21006"
"6638038021","2023","1","2190101","3","   ","08/04/2026","21","2100","21006"
"6638040221","2025","1","5501225","3","   ","08/04/2026","21","2100","21006"
"6638040221","2025","1","2183332","3","   ","08/04/2026","21","2100","21006"
"6638040221","2025","1","2183323","3","   ","08/04/2026","21","2100","21006"
"6638040221","2025","1","2182216","1","   ","08/04/2026","21","2100","21006"
"6638040221","2024","2","5501214","3","   ","08/04/2026","21","2100","21006"
"6638040221","2024","2","2183282","3","   ","08/04/2026","21","2100","21006"
"6638040221","2024","2","2183213","3","   ","08/04/2026","21","2100","21006"
"6638040221","2024","2","2147104","3","   ","08/04/2026","21","2100","21006"
"6638040221","2024","1","2184201","3","   ","08/04/2026","21","2100","21006"
"6638040221","2024","1","2183212","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","3","2190101","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","2","5501123","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","2","2304154","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","2","2302103","1","   ","08/04/2026","21","2100","21006"
"6638040221","2023","2","2183103","2","   ","08/04/2026","21","2100","21006"
"6638040221","2023","1","5501112","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","1","2304153","3","   ","08/04/2026","21","2100","21006"
"6638040221","2023","1","2190151","1","   ","08/04/2026","21","2100","21006"
"6638040221","2023","1","2189101","3","   ","08/04/2026","21","2100","21006"
"6638042521","2025","1","2147332","3","   ","08/04/2026","21","2100","21009"
"6638042521","2025","1","2147313","3","   ","08/04/2026","21","2100","21009"
"6638042521","2025","1","2147301","1","   ","08/04/2026","21","2100","21009"
"6638042521","2025","1","2147104","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","3","2183213","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","2","2183231","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","2","2147216","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","2","2147208","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","1","2183212","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","1","2147214","3","   ","08/04/2026","21","2100","21009"
"6638042521","2024","1","2147207","3","   ","08/04/2026","21","2100","21009"
"6638042521","2023","3","2107220","3","   ","08/04/2026","21","2100","21009"
"6638042521","2023","2","2314255","3","   ","08/04/2026","21","2100","21009"
"6638042521","2023","2","2304154","3","   ","08/04/2026","21","2100","21009"
"6638042521","2023","2","2190101","3","   ","08/04/2026","21","2100","21009"
"6638042521","2023","1","5501112","3","   ","08/04/2026","21","2100","21009"
"6630219921","2023","2","2109101","3","   ","08/04/2026","21","2104","21040"
"6630219921","2023","1","5500111","3","   ","08/04/2026","21","2104","21040"
"6630219921","2023","1","2304103","3","   ","08/04/2026","21","2104","21040"
"6630219921","2023","1","2302127","3","   ","08/04/2026","21","2104","21040"
"6630219921","2023","1","2103106","3","   ","08/04/2026","21","2104","21040"
"6630220421","2025","1","2103360","2","   ","08/04/2026","21","2103","21030"
"6630220421","2025","1","2103320","3","   ","08/04/2026","21","2103","21030"
"6630220421","2025","1","2103304","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","2","2301216","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","2","2103351","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","2","2103232","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","2","0295104","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","1","2301215","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","1","2104201","3","   ","08/04/2026","21","2103","21030"
"6630220421","2024","1","2103211","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","2","5500112","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","2","2304184","1","   ","08/04/2026","21","2103","21030"
"6630220421","2023","2","2302163","1","   ","08/04/2026","21","2103","21030"
"6630220421","2023","2","2301108","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","1","5500111","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","1","2304103","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","1","2109101","3","   ","08/04/2026","21","2103","21030"
"6630220421","2023","1","2301107","3","   ","08/04/2026","21","2103","21030"
"6630221021","2025","1","2102385","3","   ","08/04/2026","21","2102","21020"
"6630221021","2025","1","2102352","1","   ","08/04/2026","21","2102","21020"
"6630221021","2025","1","2102332","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","3","3700104","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","2","5500208","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","2","2102241","2","   ","08/04/2026","21","2102","21020"
"6630221021","2024","2","2102211","1","   ","08/04/2026","21","2102","21020"
"6630221021","2024","2","2102204","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","1","2103213","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","1","2102208","3","   ","08/04/2026","21","2102","21020"
"6630221021","2024","1","2102204","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","2","5500112","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","2","2304104","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","2","2302127","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","2","2103106","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","1","2304183","1","   ","08/04/2026","21","2102","21020"
"6630221021","2023","1","2301107","3","   ","08/04/2026","21","2102","21020"
"6630221021","2023","1","2109101","3","   ","08/04/2026","21","2102","21020"
"6630222721","2025","1","2223181","3","   ","08/04/2026","21","2102","21020"
"6630222721","2025","1","2103213","3","   ","08/04/2026","21","2102","21020"
"6630222721","2025","1","2102204","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","2","5500208","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","2","2102241","2","   ","08/04/2026","21","2102","21020"
"6630222721","2024","2","2102205","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","1","2103213","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","1","2102208","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","1","2102204","3","   ","08/04/2026","21","2102","21020"
"6630222721","2024","1","0299005","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","2","2304184","1","   ","08/04/2026","21","2102","21020"
"6630222721","2023","2","2301108","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","2","2109101","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","1","5500111","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","1","2304103","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","1","2301107","3","   ","08/04/2026","21","2102","21020"
"6630222721","2023","1","2302163","1","   ","08/04/2026","21","2102","21020"
"6630223321","2025","1","2104354","3","   ","08/04/2026","21","2104","21040"
"6630223321","2025","1","2104303","3","   ","08/04/2026","21","2104","21040"
"6630223321","2025","1","2102392","1","   ","08/04/2026","21","2104","21040"
"6630223321","2025","1","0295131","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","2","2104259","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","2","2104210","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","2","2104205","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","2","2103261","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","1","3200106","3","   ","08/04/2026","21","2104","21040"
"6630223321","2024","1","2104207","1","   ","08/04/2026","21","2104","21040"
"6630223321","2024","1","2104201","3","   ","08/04/2026","21","2104","21040"
"6630223321","2023","2","5500112","3","   ","08/04/2026","21","2104","21040"
"6630223321","2023","2","2304104","3","   ","08/04/2026","21","2104","21040"
"6630223321","2023","2","2110101","3","   ","08/04/2026","21","2104","21040"
"6630223321","2023","2","2100111","3","   ","08/04/2026","21","2104","21040"
"6630223321","2023","1","2304183","1","   ","08/04/2026","21","2104","21040"
"6630223321","2023","1","2302163","1","   ","08/04/2026","21","2104","21040"
"6630223321","2023","1","2301107","3","   ","08/04/2026","21","2104","21040"
"6630224021","2025","1","2104354","3","   ","08/04/2026","21","2104","21040"
"6630224021","2025","1","2104303","3","   ","08/04/2026","21","2104","21040"
"6630224021","2025","1","2102392","1","   ","08/04/2026","21","2104","21040"
"6630224021","2024","3","3404117","3","   ","08/04/2026","21","2104","21040"
"6630224021","2024","2","2104258","1","   ","08/04/2026","21","2104","21040"
"6630224021","2024","2","2104209","3","   ","08/04/2026","21","2104","21040"
"6630224021","2024","2","2104202","3","   ","08/04/2026","21","2104","21040"
"6630224021","2024","1","5500208","3","   ","08/04/2026","21","2104","21040"
"6630224021","2024","1","2104208","2","   ","08/04/2026","21","2104","21040"
"6630224021","2024","1","2104206","3","   ","08/04/2026","21","2104","21040"
"6630224021","2024","1","2103213","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","3","3200106","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","2","2304184","1","   ","08/04/2026","21","2104","21040"
"6630224021","2023","2","2301108","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","2","2109101","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","1","5500111","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","1","2304103","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","1","2302127","3","   ","08/04/2026","21","2104","21040"
"6630224021","2023","1","2103106","3","   ","08/04/2026","21","2104","21040"
"6630225621","2025","1","2104354","3","   ","08/04/2026","21","2104","21040"
"6630225621","2025","1","2104303","3","   ","08/04/2026","21","2104","21040"
"6630225621","2025","1","2102392","1","   ","08/04/2026","21","2104","21040"
"6630225621","2024","2","2312100","3","   ","08/04/2026","21","2104","21040"
"6630225621","2024","2","2104258","1","   ","08/04/2026","21","2104","21040"
"6630225621","2024","2","2104209","3","   ","08/04/2026","21","2104","21040"
"6630225621","2024","2","2104202","3","   ","08/04/2026","21","2104","21040"
"6630225621","2024","1","5500208","3","   ","08/04/2026","21","2104","21040"
"6630225621","2024","1","3200106","3","   ","08/04/2026","21","2104","21040"
"6630225621","2024","1","2104207","1","   ","08/04/2026","21","2104","21040"
"6630225621","2024","1","2104201","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","2","5500112","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","2","2304104","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","2","2110101","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","2","2100111","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","1","2304183","1","   ","08/04/2026","21","2104","21040"
"6630225621","2023","1","2302127","3","   ","08/04/2026","21","2104","21040"
"6630225621","2023","1","2103106","3","   ","08/04/2026","21","2104","21040"
"6630226221","2025","1","2108298","3","   ","08/04/2026","21","2107","21070"
"6630226221","2025","1","2107535","3","   ","08/04/2026","21","2107","21070"
"6630226221","2025","1","2107314","3","   ","08/04/2026","21","2107","21070"
"6630226221","2025","1","2100201","3","   ","08/04/2026","21","2107","21070"
"6630226221","2024","3","2301108","3","   ","08/04/2026","21","2107","21070"
"6630226221","2024","2","2112347","2","   ","08/04/2026","21","2107","21070"
"6630226221","2024","2","2107321","4","   ","08/04/2026","21","2107","21070"
"6630226221","2024","2","2104201","3","   ","08/04/2026","21","2107","21070"
"6630226221","2024","1","2107217","3","   ","08/04/2026","21","2107","21070"
"6630226221","2024","1","2103213","3","   ","08/04/2026","21","2107","21070"
"6630226221","2024","1","0201232","3","   ","08/04/2026","21","2107","21070"
"6630226221","2023","2","2304184","1","   ","08/04/2026","21","2107","21070"
"6630226221","2023","2","2302163","1","   ","08/04/2026","21","2107","21070"
"6630226221","2023","2","2301107","3","   ","08/04/2026","21","2107","21070"
"6630226221","2023","1","5500111","3","   ","08/04/2026","21","2107","21070"
"6630226221","2023","1","2304103","3","   ","08/04/2026","21","2107","21070"
"6630226221","2023","1","2110101","3","   ","08/04/2026","21","2107","21070"
"6630226221","2023","1","2100111","3","   ","08/04/2026","21","2107","21070"
"6630227921","2025","1","2104354","3","   ","08/04/2026","21","2104","21040"
"6630227921","2025","1","2104303","3","   ","08/04/2026","21","2104","21040"
"6630227921","2025","1","2102392","1","   ","08/04/2026","21","2104","21040"
"6630227921","2024","2","2312100","3","   ","08/04/2026","21","2104","21040"
"6630227921","2024","2","2104258","1","   ","08/04/2026","21","2104","21040"
"6630227921","2024","2","2104209","3","   ","08/04/2026","21","2104","21040"
"6630227921","2024","2","2104202","3","   ","08/04/2026","21","2104","21040"
"6630227921","2024","1","5500208","3","   ","08/04/2026","21","2104","21040"
"6630227921","2024","1","3200106","3","   ","08/04/2026","21","2104","21040"
"6630227921","2024","1","2104207","1","   ","08/04/2026","21","2104","21040"
"6630227921","2024","1","2104201","3","   ","08/04/2026","21","2104","21040"
"6630227921","2023","2","5500112","3","   ","08/04/2026","21","2104","21040"
"6630227921","2023","2","2304104","3","   ","08/04/2026","21","2104","21040"
"6630227921","2023","2","2110101","3","   ","08/04/2026","21","2104","21040"
"6630227921","2023","2","2100111","3","   ","08/04/2026","21","2104","21040"
"6630227921","2023","1","2304183","1","   ","08/04/2026","21","2104","21040"
"6630227921","2023","1","2302163","1","   ","08/04/2026","21","2104","21040"
"6630227921","2023","1","2301107","3","   ","08/04/2026","21","2104","21040"
"6630228521","2025","1","2305109","3","   ","08/04/2026","21","2102","21020"
"6630228521","2025","1","2102360","3","   ","08/04/2026","21","2102","21020"
"6630228521","2025","1","2102253","4","   ","08/04/2026","21","2102","21020"
"6630228521","2024","2","5500208","3","   ","08/04/2026","21","2102","21020"
"6630228521","2024","2","2102241","2","   ","08/04/2026","21","2102","21020"
"6630228521","2024","2","2102211","1","   ","08/04/2026","21","2102","21020"
"6630228521","2024","2","2102204","3","   ","08/04/2026","21","2102","21020"
"6630228521","2024","1","2103213","3","   ","08/04/2026","21","2102","21020"
"6630228521","2024","1","2102208","3","   ","08/04/2026","21","2102","21020"
"6630228521","2024","1","2102204","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","2","5500112","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","2","2304104","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","2","2110101","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","2","2100111","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","1","2304183","1","   ","08/04/2026","21","2102","21020"
"6630228521","2023","1","2302127","3","   ","08/04/2026","21","2102","21020"
"6630228521","2023","1","2103106","3","   ","08/04/2026","21","2102","21020"
"6630229121","2025","1","2601111","3","   ","08/04/2026","21","2102","21020"
"6630229121","2025","1","2102360","3","   ","08/04/2026","21","2102","21020"
"6630229121","2025","1","2102253","4","   ","08/04/2026","21","2102","21020"
"6630229121","2024","2","2102281","2","   ","08/04/2026","21","2102","21020"
"6630229121","2024","2","2102221","2","   ","08/04/2026","21","2102","21020"
"6630229121","2024","2","2102205","3","   ","08/04/2026","21","2102","21020"
"6630229121","2024","2","0296112","3","   ","08/04/2026","21","2102","21020"
"6630229121","2024","1","2103213","3","   ","08/04/2026","21","2102","21020"
