"PERSONNEL_ID","BEGIN_DATE","END_DATE","POSITIONTYPE_ID","POSITIONTYPE_NAME","POSITIONTYPE_TEXT","FIELDSTUDY","SUBDISCIPLINE_1","SUBDISCIPLINE_2","SUBDISCIPLINE_3","SUBDISCIPLINE_4","SUBDISCIPLINE_5"
"10019932","20160501","20201101","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10019932","20231201","20240229","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนผู้อำนวยการฝ่ายบริหารสถาบันวิจัยสภาวะแวดล้อม"," "," "," "," "," "," "
"10019932","20210101","20241224","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการฝ่ายบริหารสถาบันวิจัยสิ่งแวดล้อมเพื่อความยั่งยืน"," "," "," "," "," "," "
"10019932","20201102","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมทรัพยากรธรณีและเหมืองแร่","วิศวกรรมทรัพยากรธรณี"," "," "," "," "
"10019932","20240701","20241231","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนผู้อำนวยการฝ่ายบริหารบริหารสถาบันวิจัยสิ่งแวดล้อมฯ"," "," "," "," "," "," "
"00037043","20041213","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10022923","20200301","20250525","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10022923","20250526","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","วิศวกรรมเครื่องกลและการออกแบบ"," "," "," "," "
"10025411","20240401","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10017721","20080401","20130901","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017721","20130902","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00038003","20000119","20130904","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038003","20130905","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017722","20200608","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10017722","20030825","20080602","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017722","20160701","20200630","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมโยธา","","","","","",""
"10017722","20000328","20030824","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017722","20080603","20200607","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10017723","20031030","20180920","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017723","20180921","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10017723","20000726","20031029","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017724","20030318","20180408","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017724","20121001","20160517","0001","ตำแหน่งบริหารมีวาระ","รองคณบดี","","","","","",""
"10017724","20180409","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10017726","19990204","20031127","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017726","20150811","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10017726","20031128","20150810","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017727","20140228","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017727","20090430","20140227","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017727","20221001","20260930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเคมี","","","","","",""
"00038302","19950615","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00038295","20060914","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017939","20180716","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10018172","20191201","20200630","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าสำนักบริหารหลักสูตรวิศวกรรมฯ","","","","","",""
"10018172","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","คณบดีคณะวิศวกรรมศาสตร์","","","","","",""
"10018172","20181029","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10018172","20130101","20160930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชา","","","","","",""
"10018172","20200701","20240630","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าสำนักบริหารหลักสูตรวิศวกรรมฯ","","","","","",""
"10018172","20041005","20181028","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038426","20220223","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโครงสร้าง","","","",""
"00038426","20050517","20220222","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038426","20200518","20240517","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยอธิการบดี","","","","","",""
"10018177","20181001","20220930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเคมี","","","","","",""
"10018177","20140221","20180710","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10018177","20040928","20140220","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10018177","20180711","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10018091","20160523","20201008","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10018091","20201009","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10018217","20100205","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10018217","20010111","20100204","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10018217","19980105","20010110","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10018217","20130101","20180930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเคมี","","","","","",""
"10018217","20211001","20240630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายวางแผนคณะวิศวกรรมศาสตร์","","","","","",""
"10018228","20131001","20160517","0001","ตำแหน่งบริหารมีวาระ","รองคณบดี","","","","","",""
"10018228","20020510","20080331","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10018228","19981222","20020509","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10018228","20130514","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์เงินเดือนขั้นสูง","","","","","",""
"10018228","20080401","20130513","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10018200","20030203","20060420","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10018200","20060421","20130715","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10018200","20130716","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"00038679","20160527","20180426","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยอธิการบดี","","","","","",""
"00038679","20100609","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038679","20101125","20141124","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชา","","","","","",""
"00038679","20200518","20240517","0001","ตำแหน่งบริหารมีวาระ","รองอธิการบดี","","","","","",""
"00038679","20200601","99991231","0009","ตำแหน่งรักษาการ","รักษาการแทนผู้อำนวยการศูนย์รักษาความปลอดภัย","","","","","",""
"00038679","20180427","20200517","0001","ตำแหน่งบริหารมีวาระ","รองอธิการบดี","","","","","",""
"00038688","20160215","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00038688","20051103","20160214","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038631","20060915","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00038631","20160727","20200517","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการ","","","","","",""
"00038631","20200601","20201231","0009","ตำแหน่งรักษาการ","รักษาการแทนรองผู้อำนวยการฝ่ายบริหารสถาบันวิจัยสภาวะแวดล้อม","","","","","",""
"00038631","20120801","20160726","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสถาบัน","","","","","",""
"10026082","20250101","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10019162","20190909","20241124","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี"," "," "," "," "," "
"10019162","20241125","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเคมี","วิศวกรรมเคมี"," "," "," "," "
"10018872","20181029","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมวัสดุ","","","","",""
"10018878","20240301","20280229","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมแหล่งน้ำ","","","","","",""
"10018878","20181029","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10018921","20190805","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10018921","20160801","20190804","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10019031","20211129","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10019031","20180330","20211128","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"00040674","20181031","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"00040674","20060707","20181030","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00040680","20230227","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"00040680","20030930","20230226","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019160","20180807","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสำรวจและขนส่ง","","","","",""
"10019161","20220606","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10019161","20180212","20220605","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"00039150","19960401","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00039373","20030521","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039380","20130903","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039381","20120703","20160702","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชา","","","","","",""
"00039381","19990915","20020915","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039381","20020916","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00039428","20040513","20170827","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039428","20170828","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10026266","20250401","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"00039450","19990513","20060928","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039450","20190430","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"00039450","20060929","20190429","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00039459","20080104","20181007","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039459","20181008","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10018793","20160919","20201025","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมชีวเวช","","","","",""
"10018793","20201026","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมชีวการแพทย์","วิศวกรรมเนื้อเยื้อ","","","",""
"00040461","20020610","20060701","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00040461","20060702","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10003178","20161125","20201124","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสถาบัน","","","","","",""
"10003178","20241125","20281124","0001","ตำแหน่งบริหารมีวาระ","ผู้อำนวยการสถาบันวิจัยพลังงาน","","","","","",""
"10003178","20140210","20171214","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10003178","20151001","20160714","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสถาบัน","","","","","",""
"10003178","20201125","20241124","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสถาบันวิจัยพลังงาน","","","","","",""
"10003178","20080617","20140209","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10003178","20171215","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"00040670","19970901","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00040671","20101001","20220522","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00040671","20220523","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10019519","20220901","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้าภารกิจบริหารระบบกายภาพ","","","","","",""
"10019319","20150101","20221218","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10019319","20221219","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10023893","20251001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสำรวจและขนส่ง","วิศวกรรมสำรวจ"," "," "," "," "
"10026147","20250201","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"00041053","20160606","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017230","20160401","20200331","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมสำรวจ","","","","","",""
"10017230","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายวิจัยคณะวิศวกรรมศาสตร์","","","","","",""
"10017230","20060515","20080930","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10017230","20200211","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสำรวจ","","","","",""
"10017230","20120131","20160130","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชา","","","","","",""
"10017230","20200401","20240331","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมสำรวจ","","","","","",""
"10017230","20030512","20060514","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10017230","20081001","20200210","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"00041234","20020108","20100906","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041234","20100907","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00041288","20210927","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"00041288","20140328","20210926","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041289","20140410","20211003","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041289","20211004","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10018042","20170313","20201004","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์"," "," "," "," "," "
"10018042","20230606","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมคอมพิวเตอร์"," "," "," "," "," "
"10018042","20201005","20230605","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์"," "," "," "," "," "
"10019301","20051019","20130423","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019301","20201001","20240930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเครื่องกล","","","","","",""
"10019301","20130424","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10019318","20210722","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10019318","20150101","20210721","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10019393","20211101","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการและโลจิสติกส์","","","",""
"10019393","20170703","20211031","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019395","20170724","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019414","20170502","20190804","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10019414","20190805","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10019462","20220829","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10019462","20170703","20220828","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00040781","20060918","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019637","20151001","20230820","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10019637","20230821","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการและโลจิสติกส์","","","",""
"00041190","20050715","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00041190","20010514","20050714","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041191","20090310","20130924","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"00041191","20130925","20231001","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์"," "," "," "," "," "," "
"00041191","20231002","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม"," "," "," "," "," "
"00041195","19980611","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00041200","20101108","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041200","20131001","20160517","0001","ตำแหน่งบริหารมีวาระ","รองคณบดี","","","","","",""
"00041332","20080626","20141104","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00041332","20141105","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10019941","20210301","20230716","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมทรัพยากรธรณีและเหมืองแร่","วิศวกรรมทรัพยากรธรณี","","","",""
"10019941","20160501","20210228","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10019941","20230717","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมทรัพยากรธรณีและเหมืองแร่","","","","",""
"10023300","20240212","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","วิศวกรรมเครื่องกลและการออกแบบ"," "," "," "," "
"10023300","20201101","20240211","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"00042146","20041209","20170103","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00042146","20011001","20041208","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00042146","20170104","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"00089122","20000609","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00089122","19970108","20000608","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10020320","20161201","20200227","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10020320","20220620","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมทรัพยากรธรณีและเหมืองแร่","วิศวกรรมทรัพยากรธรณี"," "," "," "," "
"10020320","20251001","20290930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเหมืองแร่ฯ"," "," "," "," "," "," "
"10020320","20200228","20220619","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมทรัพยากรธรณีและเหมืองแร่","วิศวกรรมทรัพยากรธรณี"," "," "," "," "
"00036175","20171001","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้ากลุ่มภารกิจแผนยุทธศาสตร์และบริหารคุณภาพ","","","","","",""
"10026432","20250701","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10023765","20240819","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","วิศวกรรมเคมี"," "," "," "," "
"10023765","20210801","20240818","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
